"","skill","jobref","count"
"959","graphical Models","job83704898",0
"960","Models","job83704898",0
"961","modelling","job83704898",0
"962","unstructured data","job83704898",0
"963","optimisation","job83704898",0
"964","bayesian","job83704898",0
"965","front end","job83704898",0
"966","system administration","job83704898",0
"967","back end","job83704898",0
"968","big data","job83704898",0
"969","distributed data","job83704898",0
"970","cloud Management","job83704898",0
"971","Hadoop","job83704898",0
"972","Java","job83704898",1
"973","R","job83704898",1
"974","Hive","job83704898",0
"975","Mapreduce","job83704898",0
"976","NoSQL","job83704898",0
"977","Pig","job83704898",0
"978","SAS","job83704898",0
"979","C","job83704898",1
"980","Oracle","job83704898",0
"981","Teradata","job83704898",0
"982","SPSS","job83704898",0
"983","Matlab","job83704898",0
"984","Perl","job83704898",0
"985","MySQL","job83704898",0
"986","PostgreSQL","job83704898",0
"987","Ruby","job83704898",0
"988","HTML","job83704898",0
"989","Stata","job83704898",0
"990","Julia","job83704898",0
"991","SQL","job83660400",0
"992","Python","job83660400",1
"993","communication skills","job83660400",0
"994","Scala","job83660400",0
"995","predictive analytics","job83660400",0
"996","Natural Language Processing","job83660400",0
"997","Analytical","job83660400",0
"998","Creativity","job83660400",0
"999","Mathematics","job83660400",1
"1000","Math","job83660400",0
"1001","Programming","job83660400",0
"1002","structured Data","job83660400",0
"1003","data Mining","job83660400",0
"1004","scientific Method","job83660400",0
"1005","Math","job83660400",0
"1006","project Management","job83660400",0
"1007","data Management","job83660400",0
"1008","Statistics","job83660400",1
"1009","product design","job83660400",0
"1010","business Development","job83660400",0
"1011","machine Learning","job83660400",1
"1012","algorithms","job83660400",2
"1013","database","job83660400",0
"1014","graphical Models","job83660400",0
"1015","Models","job83660400",2
"1016","modelling","job83660400",1
"1017","unstructured data","job83660400",0
"1018","optimisation","job83660400",0
"1019","bayesian","job83660400",0
"1020","front end","job83660400",0
"1021","system administration","job83660400",0
"1022","back end","job83660400",0
"1023","big data","job83660400",0
"1024","distributed data","job83660400",0
"1025","cloud Management","job83660400",0
"1026","Hadoop","job83660400",0
"1027","Java","job83660400",0
"1028","R","job83660400",1
"1029","Hive","job83660400",0
"1030","Mapreduce","job83660400",0
"1031","NoSQL","job83660400",0
"1032","Pig","job83660400",0
"1033","SAS","job83660400",0
"1034","C","job83660400",0
"1035","Oracle","job83660400",0
"1036","Teradata","job83660400",0
"1037","SPSS","job83660400",0
"1038","Matlab","job83660400",0
"1039","Perl","job83660400",0
"1040","MySQL","job83660400",0
"1041","PostgreSQL","job83660400",0
"1042","Ruby","job83660400",0
"1043","HTML","job83660400",0
"1044","Stata","job83660400",0
"1045","Julia","job83660400",0
"1046","SQL","job83773152",0
"1047","Python","job83773152",1
"1048","communication skills","job83773152",0
"1049","Scala","job83773152",0
"1050","predictive analytics","job83773152",1
"1051","Natural Language Processing","job83773152",0
"1052","Analytical","job83773152",2
"1053","Creativity","job83773152",0
"1054","Mathematics","job83773152",0
"1055","Math","job83773152",0
"1056","Programming","job83773152",1
"1057","structured Data","job83773152",0
"1058","data Mining","job83773152",0
"1059","scientific Method","job83773152",0
"1060","Math","job83773152",0
"1061","project Management","job83773152",0
"1062","data Management","job83773152",0
"1063","Statistics","job83773152",0
"1064","product design","job83773152",0
"1065","business Development","job83773152",0
"1066","machine Learning","job83773152",2
"1067","algorithms","job83773152",0
"1068","database","job83773152",0
"1069","graphical Models","job83773152",0
"1070","Models","job83773152",0
"1071","modelling","job83773152",0
"1072","unstructured data","job83773152",0
"1073","optimisation","job83773152",0
"1074","bayesian","job83773152",0
"1075","front end","job83773152",0
"1076","system administration","job83773152",0
"1077","back end","job83773152",0
"1078","big data","job83773152",1
"1079","distributed data","job83773152",0
"1080","cloud Management","job83773152",0
"1081","Hadoop","job83773152",1
"1082","Java","job83773152",0
"1083","R","job83773152",1
"1084","Hive","job83773152",1
"1085","Mapreduce","job83773152",0
"1086","NoSQL","job83773152",0
"1087","Pig","job83773152",0
"1088","SAS","job83773152",1
"1089","C","job83773152",1
"1090","Oracle","job83773152",0
"1091","Teradata","job83773152",0
"1092","SPSS","job83773152",0
"1093","Matlab","job83773152",0
"1094","Perl","job83773152",0
"1095","MySQL","job83773152",0
"1096","PostgreSQL","job83773152",0
"1097","Ruby","job83773152",0
"1098","HTML","job83773152",0
"1099","Stata","job83773152",0
"1100","Julia","job83773152",0
"1101","SQL","job83400299",0
"1102","Python","job83400299",1
"1103","communication skills","job83400299",0
"1104","Scala","job83400299",0
"1105","predictive analytics","job83400299",1
"1106","Natural Language Processing","job83400299",0
"1107","Analytical","job83400299",2
"1108","Creativity","job83400299",0
"1109","Mathematics","job83400299",0
"1110","Math","job83400299",0
"1111","Programming","job83400299",1
"1112","structured Data","job83400299",0
"1113","data Mining","job83400299",0
"1114","scientific Method","job83400299",0
"1115","Math","job83400299",0
"1116","project Management","job83400299",0
"1117","data Management","job83400299",0
"1118","Statistics","job83400299",0
"1119","product design","job83400299",0
"1120","business Development","job83400299",0
"1121","machine Learning","job83400299",2
"1122","algorithms","job83400299",0
"1123","database","job83400299",0
"1124","graphical Models","job83400299",0
"1125","Models","job83400299",0
"1126","modelling","job83400299",0
"1127","unstructured data","job83400299",0
"1128","optimisation","job83400299",0
"1129","bayesian","job83400299",0
"1130","front end","job83400299",0
"1131","system administration","job83400299",0
"1132","back end","job83400299",0
"1133","big data","job83400299",1
"1134","distributed data","job83400299",0
"1135","cloud Management","job83400299",0
"1136","Hadoop","job83400299",1
"1137","Java","job83400299",0
"1138","R","job83400299",1
"1139","Hive","job83400299",1
"1140","Mapreduce","job83400299",0
"1141","NoSQL","job83400299",0
"1142","Pig","job83400299",0
"1143","SAS","job83400299",1
"1144","C","job83400299",1
"1145","Oracle","job83400299",0
"1146","Teradata","job83400299",0
"1147","SPSS","job83400299",0
"1148","Matlab","job83400299",0
"1149","Perl","job83400299",0
"1150","MySQL","job83400299",0
"1151","PostgreSQL","job83400299",0
"1152","Ruby","job83400299",0
"1153","HTML","job83400299",0
"1154","Stata","job83400299",0
"1155","Julia","job83400299",0
"1156","SQL","job83769191",1
"1157","Python","job83769191",4
"1158","communication skills","job83769191",1
"1159","Scala","job83769191",0
"1160","predictive analytics","job83769191",0
"1161","Natural Language Processing","job83769191",0
"1162","Analytical","job83769191",0
"1163","Creativity","job83769191",0
"1164","Mathematics","job83769191",0
"1165","Math","job83769191",0
"1166","Programming","job83769191",0
"1167","structured Data","job83769191",0
"1168","data Mining","job83769191",0
"1169","scientific Method","job83769191",0
"1170","Math","job83769191",0
"1171","project Management","job83769191",0
"1172","data Management","job83769191",0
"1173","Statistics","job83769191",0
"1174","product design","job83769191",0
"1175","business Development","job83769191",0
"1176","machine Learning","job83769191",0
"1177","algorithms","job83769191",0
"1178","database","job83769191",1
"1179","graphical Models","job83769191",0
"1180","Models","job83769191",0
"1181","modelling","job83769191",0
"1182","unstructured data","job83769191",0
"1183","optimisation","job83769191",0
"1184","bayesian","job83769191",0
"1185","front end","job83769191",0
"1186","system administration","job83769191",0
"1187","back end","job83769191",0
"1188","big data","job83769191",0
"1189","distributed data","job83769191",0
"1190","cloud Management","job83769191",0
"1191","Hadoop","job83769191",0
"1192","Java","job83769191",0
"1193","R","job83769191",0
"1194","Hive","job83769191",0
"1195","Mapreduce","job83769191",0
"1196","NoSQL","job83769191",0
"1197","Pig","job83769191",0
"1198","SAS","job83769191",0
"1199","C","job83769191",0
"1200","Oracle","job83769191",0
"1201","Teradata","job83769191",0
"1202","SPSS","job83769191",0
"1203","Matlab","job83769191",0
"1204","Perl","job83769191",0
"1205","MySQL","job83769191",0
"1206","PostgreSQL","job83769191",0
"1207","Ruby","job83769191",0
"1208","HTML","job83769191",0
"1209","Stata","job83769191",0
"1210","Julia","job83769191",0
"1211","SQL","job83760942",0
"1212","Python","job83760942",1
"1213","communication skills","job83760942",0
"1214","Scala","job83760942",0
"1215","predictive analytics","job83760942",0
"1216","Natural Language Processing","job83760942",0
"1217","Analytical","job83760942",0
"1218","Creativity","job83760942",0
"1219","Mathematics","job83760942",0
"1220","Math","job83760942",0
"1221","Programming","job83760942",0
"1222","structured Data","job83760942",0
"1223","data Mining","job83760942",0
"1224","scientific Method","job83760942",0
"1225","Math","job83760942",0
"1226","project Management","job83760942",0
"1227","data Management","job83760942",0
"1228","Statistics","job83760942",0
"1229","product design","job83760942",0
"1230","business Development","job83760942",0
"1231","machine Learning","job83760942",1
"1232","algorithms","job83760942",1
"1233","database","job83760942",0
"1234","graphical Models","job83760942",0
"1235","Models","job83760942",0
"1236","modelling","job83760942",0
"1237","unstructured data","job83760942",0
"1238","optimisation","job83760942",0
"1239","bayesian","job83760942",0
"1240","front end","job83760942",0
"1241","system administration","job83760942",0
"1242","back end","job83760942",0
"1243","big data","job83760942",0
"1244","distributed data","job83760942",0
"1245","cloud Management","job83760942",0
"1246","Hadoop","job83760942",0
"1247","Java","job83760942",0
"1248","R","job83760942",1
"1249","Hive","job83760942",0
"1250","Mapreduce","job83760942",0
"1251","NoSQL","job83760942",0
"1252","Pig","job83760942",0
"1253","SAS","job83760942",0
"1254","C","job83760942",0
"1255","Oracle","job83760942",0
"1256","Teradata","job83760942",0
"1257","SPSS","job83760942",0
"1258","Matlab","job83760942",0
"1259","Perl","job83760942",0
"1260","MySQL","job83760942",0
"1261","PostgreSQL","job83760942",0
"1262","Ruby","job83760942",0
"1263","HTML","job83760942",0
"1264","Stata","job83760942",0
"1265","Julia","job83760942",0
"1266","SQL","job83743678",0
"1267","Python","job83743678",0
"1268","communication skills","job83743678",0
"1269","Scala","job83743678",0
"1270","predictive analytics","job83743678",0
"1271","Natural Language Processing","job83743678",0
"1272","Analytical","job83743678",0
"1273","Creativity","job83743678",0
"1274","Mathematics","job83743678",0
"1275","Math","job83743678",0
"1276","Programming","job83743678",1
"1277","structured Data","job83743678",0
"1278","data Mining","job83743678",0
"1279","scientific Method","job83743678",0
"1280","Math","job83743678",0
"1281","project Management","job83743678",0
"1282","data Management","job83743678",0
"1283","Statistics","job83743678",0
"1284","product design","job83743678",0
"1285","business Development","job83743678",0
"1286","machine Learning","job83743678",1
"1287","algorithms","job83743678",0
"1288","database","job83743678",0
"1289","graphical Models","job83743678",0
"1290","Models","job83743678",0
"1291","modelling","job83743678",0
"1292","unstructured data","job83743678",0
"1293","optimisation","job83743678",0
